Form ID	Editor ID	Leaf Amplitude	Leaf Frequency	Trunk Flexibility	Branch Flexibility	Leaf Flexibility	Trunk Amplitude	Front Amplitude	Back Amplitude	Side Amplitude	Front Frequency	Back Frequency	Side Frequency
FormID: 00245D31	HWSText003	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00245D30	HWSText002	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00245D2F	HWSText001	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00245C2B	MacBaseBlockBMed01LOD	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00245C2A	MacBaseBlockBLrg01LOD	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00245C27	MacBaseRound01LOD	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00245C26	MacTankA01LOD	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 002459DD	StationWagon05A_Static	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00245728	AirportRunwayChunk10	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00245727	AirportRunwayChunk09	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00245726	AirportRunwayChunk08	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00245725	AirportRunwayChunk07	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00245724	AirportRunwayChunk06	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00245723	AirportRunwayChunk05	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00245722	AirportRunwayChunk04	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00245721	AirportRunwayChunk03	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00245720	AirportRunwayChunk02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0024571F	AirportRunwayChunk01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0024571E	AirportRunwayBlockD03	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0024571D	AirportRunwayBlockD02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0024571C	AirportRunwayBlockD01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0024571B	AirportRunwayBlock06	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0024571A	AirportRunwayBlock05	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00245719	AirportRunwayBlock04	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00245718	AirportRunwayBlock03	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00245717	AirportRunwayBlock02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00245716	AirportRunwayBlock01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 002456CA	LSPrewarTelevision01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00240BDA	AirportSign01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00240955	V111SafetyPoster12MustWin_Damage	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00240954	V111SafetyPoster11Overseer_Damage	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00240953	V111SafetyPoster10StayFit_Damage	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00240952	V111SafetyPoster09EatWell_Damage	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00240951	V111SafetyPoster08HardWork_Damage	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00240950	V111SafetyPoster07SafetyFirst_Damage	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0024094F	V111SafetyPoster06NeverHurtYou_Damage	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0024094E	V111SafetyPoster05SurfaceNever_Damage	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0024094D	V111SafetyPoster04Extermination_Damage	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0024094C	V111SafetyPoster03Cleanliness_Damage	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0024094B	V111SafetyPoster02America_Damage	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0024094A	V111SafetyPoster01Medication_Damage	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00240515	MetalIntCeilingA1x1EndDamL02_LOD	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00240514	MetalIntCeilingA1x1EndDamL01_LOD	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00240513	MetalIntCeilingA3x2EndCap01_LOD	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00240512	MetalIntCeilingA2x2StrDam01_LOD	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00240511	MetalIntCeilingA1x2CorDamR01_LOD	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00240510	MetalIntCeilingA1x2CorDamL01_LOD	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0024050F	MetalIntCeilingA1x2AngleA01_LOD	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00240509	MetalIntCeilingA1x1Chunk02_LOD	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00240508	MetalIntCeilingA1x1Mid02_LOD	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00240507	MetalIntCeilingA1x1Mid01Dam01_LOD	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00240506	MetalIntCeilingA1x1Mid01_LOD	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00240505	MetalIntCeilingA1x1CorDamR02_LOD	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00240504	MetalIntCeilingA1x1CorDamR01_LOD	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00240503	MetalIntCeilingA1x1CorDamL02_LOD	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00240502	MetalIntCeilingA1x1CorDamL01_LOD	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00240501	MetalIntCeilingA1x1Cor01_LOD	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00240500	MetalIntCeilingA1x1AngleA01_LOD	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00240496	WaterFront_Bld40LOD	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00240495	WaterFront_Bld18LOD	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00240494	WaterFront_Bld17LOD	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00240493	WaterFront_Bld05LOD	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 002402EB	VltLGHallCross01_Pipes	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 002402EA	VltLGHallDeadEnd02_Pipes	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 002402E9	VltLGHallT01_Pipes	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 002402E8	VltLGHallCorIn01_Pipes	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 002402E7	VltLGHallHalf01_Pipes	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 002402E6	VltLGHall01_Pipes	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 002402E5	VltLGHallOpen01_Pipes	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 002402E4	VltLGHallDoor01_Pipes	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 002402E3	VltLGHallDoor02flip_Pipes	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 002402E2	VltLGHallDeadEnd01_Pipes	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 002402D4	JailSmMid01CanPickThrough	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0023FCCF	DecoConstitutionWallTrimAftermath	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0023FA04	WastelandFungusStalk01_1	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0023F5EC	DriveinScreen01Stairs01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0023E465	WorkshopBorderBunkerHill01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0023DE77	HitExtRoofFloorAQuater01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0023D9CB	WorkshopPortraitCabot03	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0023D9CA	WorkshopPortraitCabot02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0023D9C9	WorkshopPortraitCabot01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0023D0DC	V111ValvePrewar01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0023CE3D	DecoMainA1x2AngleAArch01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0023CE1F	ForestCliff_L01_DirtCliffEroded	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0023CE1C	ForestCliff_L02_DirtCliffEroded	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0023CE19	ForestCliff_L03_DirtCliffEroded	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0023CD60	SynthGen1Static	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0023CC09	Common_MassStHouse_Bld01LOD	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0023CC08	Common_MassStHouse_Bld03LOD	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0023CC05	Common_MassStHouse_Bld02LOD	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0023CAAF	CastleRadioTowerGeneric01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0023C79D	Esplanade23_Bld01LOD	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0023C756	Theater001_Bld01LOD	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0023C742	Theater001_Bld02LOD	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0023B844	InsPrivateElevatorCar02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0023B707	Financial_Building00A_02LOD	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0023B706	Financial_Building00A_01LOD	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0023B705	Financial_Building00G_04LOD	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0023B704	Financial_Building00G_03LOD	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0023B703	Financial_Building00A_03LOD	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0023AE8C	MetalTopD2x1WinA01Full02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0023AE16	WorkshopWallShelfWood02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0023AE15	WorkshopWallShelfWood01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0023AE14	WorkshopWallShelfMetal02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0023AE13	WorkshopWallShelfMetal01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0023A66F	VineHangingLarge11NF	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0023A66B	VineHangingLarge10NF	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0023A40E	InsPylonLower04Stairs	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00239CFC	CraterRim01_SandCorrosion	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00239CFA	CraterRim02_SandCorrosion	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00239C42	BldgShellBrickAngle45WallDam02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00239133	PrydwenControls02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00239132	PrydwenControls01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00239130	PrydwenShipsWheel01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00238D8A	Workshop_RaiderTent03	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00238D89	Workshop_RaiderTent02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00238D88	Workshop_RaiderTent01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00238565	SWParkStr01FT	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00238563	SWParkCurve02FT	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00238560	SWParkStr03FT	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00238445	Workshop_Fountain01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00238442	Workshop_MinuteManStatue01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0023843E	Workshop_LionStatue02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0023843D	Workshop_LionStatue01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00237CA7	BldChurch01Open02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0023220A	BoatTug01Wrecked02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 002321A1	ThicketExc_LOD	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00231FEF	HitExtCCapBottomCornerA01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00231F9A	VltGearDoorStairs02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00231E95	VltHallResWall01MetalPlate	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00231E94	VltHallResWallInsetHalf01MetalPlate	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00231E93	VltHallResWallHalf01MetalPlate	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00231E92	VltHallResCorInHalf03FloorMetalPlate	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00231E91	VltHallResCorIn01MetalPlate	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00231B52	PryDockingCable01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00231A5A	REObjectRJ03_MacsBar	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00231A09	BusStop01Shelter04	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00231A06	BusStop01Shelter03	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00231A02	BusStop01Shelter02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 002319DD	WorkshopBorderFarm05	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 002319DB	WorkshopBorderTheCastle01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0023132F	LoadScreenHelmet02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 00230FB7	ShadowOccluder	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0023059A	ConcBrckRib03	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022F887	BldgShellWallInt01Moulding01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022F883	DecoLobbyC1x1WainsTrimStr02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022F879	DecoLobbyC1x1WainsTrimStr01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022F3DC	LSCreatureRobots	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022F3DA	LSFactionRailroad10	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022F3D9	LSCreatureAssaultron	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022DF90	CITRailingStr01Dam01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022DD78	CIT1x1DoorSingle01Full01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022DD53	CIT2x1WinA01Full01Glass	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022DD1E	MQ201FXPrydFlyoverSTATIC	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022DC5D	SignStreetHumboldt	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022DC5C	SignStreetOakland	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022DC41	CreatureDeathclaw01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022DC40	CreatureFeralGhoul01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022DC3A	LSPrestonHat	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022DC39	LSFlareGun	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022DC30	LS_Arcjetrocket	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022DC2C	LS_WaterPumpStatic	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022DA2B	C_VltCatwalkRailStraightUEnd01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022DA2A	VltCatwalkRailStraightUEnd01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022DA29	VltCatwalkRailStraightHalfEndR01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022DA28	VltCatwalkRailStraightHalfEndL01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022DA27	VltCatwalkRailStraightHalf01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022DA26	VltCatwalkRailStraightCorInR01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022DA25	VltCatwalkRailStraightCorInL01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022DA24	VltCatwalkRailStraight01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022D867	HitExtA15WallDmgPanels03B_2	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022D865	HitExtA15WallDmgPanels02B_2	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022D863	HitExtA15WallDmgPanels01B_2	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022D76C	HitExtA15WallDmgPanels01_2	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022D769	HitExtA15WallDmgPanels03_2	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022D767	HitExtA15WallDmgPanels02_2	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022D765	HitExtAWallCapTrimTallDmgPanels01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022D710	HitExtACornerCDmgPanels03	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022D70E	HitExtACornerCDmgPanels02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022D3A1	HitExtAWindowDTallDmgPanels01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022D39E	HitExtAWindowDDmg01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022D33A	HitExtAWallDmgPanels07	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022D339	HitExtAWallDmgPanels06	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022D338	HitExtAWallDmgPanels04	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022D336	HitExtAWallDmgPanels05	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022D100	VltGearDoorConsoleSupport01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022CC0E	DN154_GiddyupButtercup_STATIC	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022CC0D	DN154_GiddyupButtercupHead_STATIC	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022CC0C	DN154_GiddyupButtercupFLeg_STATIC	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022CC0B	DN154_GiddyupButtercupBody_STATIC	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022CC0A	DN154_GiddyupButtercupBLeg_STATIC	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022C663	workshop_ShackMidFloor01Foundation02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022BC93	xComplexSceneMarker	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022BC86	LoadScreenLaserPistol01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022BC85	AirportRoomSupport02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022BC83	LoadScreenToolBox01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022BC82	LoadScreenAmmoBox01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022BC81	LoadScreenHelmet01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022BC70	SubSignBaggageClaim01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022BC6F	SubSignGarage01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022BC6E	SubSignTerminalA01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022BC6D	SubSignTerminalB01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022BC6C	SubSignSubway01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022BC60	PrySignRecords01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022BC5F	PrySignRepairBay01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022BC5E	PrySignStowageDepot01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022BC5D	PrySignCommandDeck01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022BC5C	PrySignResearch01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022BC59	PrySignSickBay01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022BC57	FranklinGrave01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022BC55	PrySmRoomDoorway02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022BC48	CryoPodLoadScreenArt01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022BC45	VaultGearDoor114LoadScreen	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022BC44	VaultGearDoor111LoadScreen	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022BC23	LSCreatureSentryBot02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022B9E6	TransitStationSignage18	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022B999	LS_Leathertorsopiece01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022B998	LS_Leatherarmpiece02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022B997	LS_Leatherarmpiece01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022B993	LS_WorkbenchWeaponsB	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022B992	LS_Gasmask	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022B98F	LS_WorkstationArmorB01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022B98D	LS_Dufflebag	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022B987	LS_WorkbenchWeaponsA	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022B6A5	LSGunBoard	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022B6A4	LoadScreenDeliverer	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022B695	Poster_PerkFourLeafClover	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022B694	Poster_PerkFortuneFinder	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022B693	Poster_PerkDemolitionExpert	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022B692	Poster_PerkCriticalBanker	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022B691	Poster_PerkConcentratedFire	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022B690	Poster_PerkCommando	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022B68F	Poster_PerkChemResistant	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022B68E	Poster_PerkChemist	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022B68D	Poster_PerkChart	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022B68C	Poster_PerkCapCollector	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022B68B	Poster_PerkCannibal	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022B68A	Poster_PerkBloodyMess	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022B689	Poster_PerkBlitz	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022B688	Poster_PerkBlackWidow	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022B687	Poster_PerkBlacksmith	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022B686	Poster_PerkBigLeagues	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022B685	Poster_PerkBetterCriticals	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0022B684	Poster_PerkBasher	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
